"school_id"|"detailtype"|"detail"|"case"|"lastupdate"|"staffid"
456|"MUSIC"|"* over 600 musicians (can be hired for functions, popular with Alex McCall Smith’s Really Terrible Orchestra, as well as National Youth Choir of Scotland, Edinburgh Youth Orchestra and Waddell School of Music)"|"N"|"20150311154054"|"AA00006"
30031|"AA ONLY"|"leavers destination is impressed, many to Eton, Harrow, Radley"|"N"|"20170303125555"|""
21|"SPORTS"|"* rounders, netball, tennis, cricket, swimming and rugby possible on campus, otherwise it’s a minibus to the college’s Jubilee Ground, with six rugby pitches or two cricket grounds, further floodlit netball courts, a pavilion and three hockey Astroturfs nearby.
* Athletics,Biathlon,Cricket,Cross Country,Football,Golf,Hockey,Netball,rounders, Rugby, Squash, Swimming, Tennis, Volley Ball"|"N"|"20140515225100"|""
100|"APPLICATION PROCEDURE"|"* Need to apply early, no year 10 normally
* Prefer students who visit the school, but skype can be arranged
* Year 9 applicants pre-test in Jan a year before entry and then examination in the Jan the year of entry"|"N"|"20141117173734"|"AA00006"
3|"AA ONLY"|"* willing to spend money on facilities
* easy to get an offer (TS)
* good mentor
* experience with intl students
* good feedback"|"N"|"20140515225321"|""
21|"AL SUBJECTS"|"2016	
Art, Biology, Chemistry, Computing, Dance, Design Technology, EAL, Drama, Economics, English, Entrepreneurship, French, Grographym Greek, History, Italian, Latin, Mandarin, Mathematics, Music, PE & Sport Science, Photography, Physics, Politics, Psychology, Religion & Philosophy, Spanish"|"N"|"20160722121636"|"AA00032"
337|"ACADEMIC"|"AL & IBDP
Music:  use Pre-U

six Oxbridge places in 2013. The top universities are Leeds, Edinburgh, Durham, Newcastle, Exeter, King's College London and UCL

roughly 55-65 IB students versus 135-145 A level students in each year of the Upper School (Year 12 and 13)."|"N"|"20170606123903"|""
178|"ACCOMMODATION"|"* The majority of boarders have twin study bedrooms, Year 13 single room
* internet available all houses
* Year 13 pupils appreciate doing their own laundry and cooking in preparation for life at university
* 3 boarding houses 
•South House for boys in Year 7 to Year 13
•West House for girls in Years 7 to Year 13
•East House for boys in Years 12 & 13"|"N"|"20140821114327"|"AA00006"
345|"ACCOMMODATION"|"* Oundle has a day house - Laxton House ; a junior boarding House, The Berrystead; and thirteen senior boarding Houses - eight for boys and five for girls
* The senior boarding Houses are specifically designed to have accommodation for approximately 60 pupils, or roughly twelve pupils in each year group. The accommodation varies between Houses, with some pupils in bedsits in their first year; whereas others may share small dormitories and work in separate studies.
* Upper Sixth - single bedsits"|"N"|"20141120160459"|"AA00006"
159|"ACTIVITIES"|"CCF, DoE"|"N"|"20141229172944"|"AA00006"
4|"ACTIVITIES"|"* wide range of activities
* have 9 holes golf courts"|"N"|"20140515225822"|""
251|"ACCOMMODATION"|"* 3 houses
* youngest boarders, aged 8 to 14 in one house, the boarding house was decorated and refurbished with new beds and furniture, this refurbishment is maintained throughout the rest of the bedrooms in school holidays so that the facilities are always fresh and modern."|"N"|"20140617171426"|"AA00006"
43|"AA ONLY"|"* school fee is cheap"|"N"|"20140911121449"|"AA00006"
574|"AA ONLY"|"Good Feedback from Parents"|"N"|"20140729111326"|"AA00006"
339|"ACTIVITIES"|"* Cricket, netball, hockey, athletics, tennis, rounders, cross country, football and dance are just a selection of activities offered by our expert staff at lunchtimes and afterschool.
* Young Enterprise
* DoE"|"N"|"20141127120042"|"AA00006"
71|"AL SUBJECTS"|"2016	
Art, Biology, Business Studies, Chemistry, Design & Technology, Drama and Theatre Studies, English, Geography, History, ICT, Maths, Music, PE, Physics, Psychology"|"N"|"20160722180338"|"AA00032"
313|"APPLICATION PROCEDURE"|"* test in subjects papers
* Jan entry maybe possible, can try"|"N"|"20140703152555"|"AA00006"
456|"ACCOMMODATION"|"* Houldsworth House is at the far end of the Main Campus and provides accommodation for our boarders
* Around 60 boarders
* 20 mins from the centre of Edinburgh
* Houldsworth House consists of a purpose-built bungalow and lodge for Sixth Form students plus two magnificent Victorian properties
* The House has its own Dining Room, where girls and staff eat Breakfast and Dinner together during the week and all of their meals at weekends
* Primary boarders are typically in a bedroom for four, while many sixth formers have a single room."|"N"|"20150305131318"|"AA00006"
405|"AA ONLY"|"* Not traditional boarding school style
* Can offer re-take AL, 1 Year AL etc"|"N"|"20150115183217"|"AA00006"
107|"ACADEMIC"|"* Offer AL in Accounting and BS and also GCSE BS"|"N"|"20150205131637"|"AA00006"
378|"ACADEMIC"|"* Offer Critical Thinking as an AS Level award"|"N"|"20141201154453"|"AA00006"
7|"SCHOOL"|"1915 | 26 acres
*80% of the boarders are full boarders, over 30 nationalities, 50% of boarders are from overseas (including Brunei, Hong Kong, Italy, Russia and Australia)
* Since 2011, Mrs Caroline Jordan, previously head of St George's Ascot. Read geology at Oxford 
* school pushes academic standard
* 5 boarding houses
*  A mixture of different backgrounds including wealthy country people, professional parents and academics
* Emma Watson is OGs
* about 10 per cent a year to Oxbridge 
* bus stop at school gate, very convenient to airport

GSG view:
A happy school that manages to turn out girls with admirable exam results without undue pressure and with rich extra-curricular experiences along the way. 'The staff make sure that life's not all about work,' say students happily. 'You leave school with so much more.'"|"N"|"20170810144725"|""
7|"AA ONLY"|"[11Apr2017] Please note HDT is no longer offering 12+ as an entry point

boarders have to pack their luggages for each term end and pay a fee to a company for storage"|"N"|"20170810144829"|""
16|"APPLICATION PROCEDURE"|"*TS_school

New Application Procedure for applicants for Sep2015+

* students will do AA test for screening for TS
* after interview, if school is happy for them to register, all applicants will need to apply and attend UKiset exam, the cost of UKiset is GBP150. At this point, parents are not required to pay Epsom's reg fee
* Epsom will ask for reference from HK schools
* when Epsom offers a place, Epsom will then charge their reg fee as well as deposit"|"N"|"20171209095916"|""
3|"ALUMNI"|"poet A. E. Housman who was a pupil at Bromsgrove School."|"N"|"20180302210345"|""
373|"MUSIC"|"20190224:
-meeting with DofM:
-New Building for music centre, there will be 2 recital halls and more rooms. 
-no symphony orchestra
-strings orchestra with roughly 21 members
-concert band, woodwind and brass
-3 choirs
-Acappella, work with Voces8
-48 concerts a year
-lunch concert every friday
-join musical with Reading School (State0
-4 Full time staff, 2 part time,"|"N"|"20190224205734"|""
320|"ACCOMMODATION"|"School House for girls up to Year 11 and Boston House for Sixth Form students"|"N"|"20140603151544"|"AA00006"
4|"SPORTS"|"Major: Football, strong at school competitions

other: riding, rackets, rowing and even a little rugby for sixth formers 
Girls' main sports are hockey, lacrosse and netball
Sports Centre : local residence can subscribe as a member"|"N"|"20140515231248"|""
178|"ACTIVITIES"|"* Food and Winge tasting"|"N"|"20140821114459"|"AA00006"
320|"ACTIVITIES"|"Onsite activities include art workshops, sport activities and cookery, with swimming and bowling, for example, available locally"|"N"|"20140603152146"|"AA00006"
623|"MUSIC"|"* Big bands and chamber orchestras, over 20 instruments on curriculum with some 150 individual lessons."|"N"|"20150209182921"|"AA00006"
53|"APPLICATION PROCEDURE"|"Other than Expo_General Procedure"|"N"|"20140606004625"|""
43|"ACCOMMODATION"|"* 3 boarding houses - 2 boys houses and 1 girl house
* girls share in double rooms and 6th forms have their own room
* boys single or double room, 6th form seems to have single"|"N"|"20140911121747"|"AA00006"
45|"ACCOMMODATION"|"* There are two boarding houses, with the majority of boarders housed in the main school and 12 of the sixth-form boys in the small house on site.
* Bedrooms in the main house are spacious and accommodate between two and six boarders.
* A separate house for sixth-form boys has good provision in single and double bedrooms"|"N"|"20150126151435"|"AA00006"
251|"ACTIVITIES"|"* the Leith’s Basic Certificate in Food and Wine, a Community Service Project, the Global Perspectives course, School Magazine, Sports Leadership or the Extended Essay
* over 60 clubs and activities on offer including debating, textiles, tennis, life saving, running, Japanese, Taekwon-do, senior choir and orchestra
* Gymnastics Academy, Theatre Academy, Swimming Academy"|"N"|"20140617171441"|"AA00006"
151|"SCHOOL"|"Founded as the Oxford Preparatory School in 1877 the school was started by a group of Oxford University dons for their own children"|"N"|"20170303131002"|""
320|"ACADEMIC"|"*Flexible in courses, can do 3 years A-Level
*1 Yr GCSE and Pre A Level programme
*Overseas students need to take language assessment on arrival and if necessary have to complete a one year foundation course in intensive English and are expected to take Eng IGCSE
*Destination – business, psychology, quite popular, Usually about 3 Oxbridge each year, some to Russell Group and Art Foundation, no Oxbridge in 2012, good students went to Imperial and UCL, Bath, York, Notthingham, Southampton, Manchester, Leeds, with some students went to universities not as good"|"N"|"20141108180030"|""
251|"SCHOOL"|"*1886/75acres
*The nearest train stations are a 10 minute taxi ride away at Tunbridge Wells and Tonbridge. Trains from London take 42 minutes between Charing Cross and Tonbridge
*  a warm and welcoming atmosphere 
* Twenty per cent of boarders from overseas, eg Nigeria, China, Russia, Thailand and mainland Europe, but nationalities carefully balanced and trouble taken to prevent cliques forming (GSG)
* Most go on to some form of higher education to a huge range of destinations, from pharmacology at Edinburgh, chemical engineering at Cambridge, land management at Royal Agricultural College, Cirencester, retail marketing at Loughborough, Spanish at Oxford, criminology at Cardiff (GSG)
* 2012 destination, Birmingham, Cardiff, Durham, Edinburgh, HKU,Imperial, Leeds, Sheffield, Warwick"|"N"|"20140617171545"|"AA00006"
43|"SPORTS"|"*Good at rugby and netball
* have a qualified sports therapist"|"N"|"20140911122136"|"AA00006"
43|"ACTIVITIES"|"* over 100 activities
* horse riding, rock climbing, street dance as well as CCF, DoE, RAF"|"N"|"20140911122155"|"AA00006"
107|"SPORTS"|"* Major Sports are played: Soccer, Hockey & Cricket for boys, Hockey, Netball and Rounders for girls."|"N"|"20150205131946"|"AA00006"
362|"ACADEMIC"|"* Offer Pre AL and Pre - IB programme
* Sports and Adventure bacalaureate
* Offer GCSE Business and Economics, variety of Art & Design (Graphics, Photography, Fine Art) and DT
* Offer AL Photography, Graphic, P.E., Psychology, Computing,
* Offer Diploma of Financial Studies"|"N"|"20140911163950"|"AA00006"
415|"AL SUBJECTS"|"2016-2017
Art & Design, Business Studies, Biology, Chemistry, English, Geography, Government & Politics, Health & Social Care, Home Economics,  Math, Modern Languages, Physical Education, Physics, Religoius Education, Sociology, Technology & Design"|"N"|"20160902124545"|"AA00032"
72|"SPORTS"|"* Boy major sports: Football, hockey and cricket, Girl major: hockey and netball
* Bradfield’s football (21 teams!) is the stuff of legend and can be played for two terms, by both boys and girls
* Hockey, golf, cricket and even polo also doing very well. Boys won the Micklem Trophy (golf) recently, beating Rugby School, Eton and Wellington
* Masses of minor sports offered including squash, fives, fencing, riding, polo, sailing, shooting, water polo and ‘fishing’.
* 9 hole golf course"|"N"|"20170702231649"|""
577|"ACCOMMODATION"|"1 boy house, 1 girl house, 1 upper sixth house, upper sixth boy single, upper sixth girls depends on availability"|"N"|"20140729183258"|"AA00006"
53|"ACADEMIC"|"Cognitive Development Course: 
A new course developed by Mr Aaron Lennon (Head) from September 2013 - COGS:like the six hat theory

20150210: 
Policy after reform of AL: 
School will encourage students to take 4AL to start with in L6 and will encourage students to do AS exam at the end of the L6 if the AS stand alone curriculum is the same as the AS curriculum in the full AL curriculum. The school will not do EPQ"|"N"|"20150210132145"|""
455|"ACADEMIC"|"Offer Photography and Psychology in  AL"|"N"|"20141117174738"|"AA00006"
29|"APPLICATION PROCEDURE"|"Oct Expo_school_interview students at expo
see separate interview arrangement at expo
normally, will not consider further application after expo, but can try"|"N"|"20140518201539"|""
375|"AA ONLY"|"* Easy in take
* average comment from P"|"N"|"20150311175341"|"AA00006"
148|"ACADEMIC"|"* provide 1 year GCSE
* Sixth form offers 35 subjects at A level (all the usual, plus others like film studies, history of art, philosophy, sociology, photography and communication and culture
* school can organise German, Japanese, Mandarin and Russian if required"|"N"|"20170122152322"|""
320|"SPORTS"|"*Girls compete in local, regional, and national competitions in netball, hockey, swimming, tennis, cross-country, athletics, rounders, cricket and riding. Other sports such as trampolining, dance, badminton, gymnastics, volleyball, basketball, football and squash are also extremely popular
* Good at swimming"|"N"|"20140603152320"|"AA00006"
29|"SPORTS"|"Sports & Activities: 

CCF, Orchestra, School Choir, Senior Football, Swing Band, Bridge Club, Strings Group, Junior Drama, Debating, Chemistry Club, Maths Club, Chamber Choir, Saxophone Group, Guitar Group, Flutes & Clarinets Choir, Language Club, DT Club, Astronomy (GCSE), Senior Creative Writing, William Adams' Society, Combined Cadet Force (Army and RAF sections), Marching Band, Duke of Edinburgh Scheme, House Drama (Dixon Cup), House Music, House Netball, House Basketball, House Rugby, Annual School Production (2014 - Les Miserables), 'Live at Lunch' music performances"|"N"|"20140518160634"|""
352|"SPORTS"|"* A very sporty school.
*  School regularly beats far larger schools, particularly at rugby and rowing. One of the world’s most successful rowing schools
* Pangbourne boathouse is a mile from the school, on the scenic banks of the Thames, and school has won the Princess Elizabeth Challenge Cup at Henley four times.
* Main boys’ sports are rugby, hockey, rowing and cricket while girls do netball, hockey, rugby, rowing and tennis. 
* Open-air pool (keen swimmers get bussed to indoor pools at Bradfield, Reading and Newbury). 
* Lots of equestrian enthusiasts - riding and polo are popular."|"N"|"20141201184012"|"AA00006"
178|"SPORTS"|"* badminton, basketball, cricket, football, gymnastics, hockey, netball, rounders, rugby, tennis, trampolining and volleyball. We also offer athletics, cross-country running and swimming in our heated pool."|"N"|"20140821114625"|"AA00006"
313|"SCHOOL"|"*1833/
*Lots of activities
*Good feedback
*Science and Maths strong
*Can help with guardian
*Located in Edinburgh, Scotland, take a taxi from Edinburgh Airport: travel time approx 15 mins.
*Boys work in their dorm space and day boys have desks in the same area, Sixth formers are billeted to each house for the year to act as monitors and have attractive kitchens to make their tasks less onerous
*16% from abroad, of whom about 5% are expats. Others from Japan, Hong Kong and mainland China as well as the States, Mexico, Currently the School is especially popular with boys from Germany, Hong Kong, China, Russia and Mexico, approx 85 international students
* About 65% of the total are boarding pupils. 
*six to Oxbridge in 2013 and nearly two-thirds to Russell Group universities. Durham, Bristol, London, Newcastle, Edinburgh, Glasgow, St Andrew's, Aberdeen all popular
*Pupils must score 100 in IQ assessments to follow main curriculum and do the standard 8 or 9 GCSEs
* Recent Investment includes; classroom for practical lesson like nutrition, food hygiene and healthy eating. Plus there is a new teaching block for 8-10 years old. 

GSG View, 

No change. Still the top boys' school in Scotland (indeed, the only boys-only boarding school north of the Home Counties, which extraordinary position achieved through defection to co-education by the rest) and on the way up anyway, as named Scottish Independent Secondary School of the Year a few years back by The Sunday Times. Charismatic head; boys are encouraged to 'try their hardest, make the most of their talents and look after each other'. 'No thoughts of going co-ed,' say head, staff and boys - the latter positively shuddered at the idea."|"N"|"20140703152322"|"AA00006"
241|"SPORTS"|"* First division player in all the team sports – frequently area and national finalists, most recently in hockey
* Other sports on offer, and played highly competitively, include karate, sailing and equestrianism. Also entered a winning pair in the national finals of Eton fives. 
* School recently bought nearby sports centre, complete with sports hall, fitness gym and floodlit Astroturf hockey pitch."|"N"|"20150119130622"|"AA00006"
313|"ACCOMMODATION"|"* Impressive sixth form boarding house, Laidlaw House - 126 ensuite bedrooms, modern kitchens, a café area, multi-gym and open plan social spaces with stunning views of Edinburgh
* Our house system is 'horizontal'
* Boys aged 8-12 (Years 4-8) join Pringle, our Junior House. * Chalmers West and Chalmers East are for pupils aged 13+ and 14+ (Years 9 & 10). Those aged 15+ (Year 11) are in Rogerson
*Lower Sixth Form (Year 12 at 16+) and Upper Sixth Form (Year 13 at 17+) are housed in our new Sixth Form Boarding House (Laidlaw House) or as prefects in other houses. Sixth Form day pupils may be allocated a study in Evans House.
* Prefects have individual study bedrooms in other houses. Our Fifth Form, in Rogerson, also have individual rooms. In Fourth and Shell forms, pupils have a work and sleeping area of their own in a subdivided room. In junior houses pupils sleep in dormitories of up to 6 pupils."|"N"|"20140703152515"|"AA00006"
47|"SCHOOL"|"Bedales Schools
1893 |
Bedales comprises three schools situated in Steep, Hampshire (UK): Dunannie (ages 3–8), Dunhurst (ages 8–13) and Bedales itself (ages 13–18).

Two strands predominated: breadth (""head, hand and heart"") and the cultivation of the individual's intellectual and personal qualities (""intelligence, initiative and individuality"").

* 6 min drive to Petersfield. London waterloo train to Petersfield is 1-1.5 hrs
* AL, Pre-U music
* School curriculum is built around a group of five compulsory subjects – GCSE in a Modern Language, plus IGCSEs (International GCSEs) in English Language, Mathematics and Science (Double or Triple Award).* This ensures both that the full range of core skills is covered and also that the minimum requirement for much of higher education is met. These five are the only GCSEs/IGCSEs required.
* Our students combine five to seven IGCSEs/GCSEs with between two to five Bedales Assessed Courses (BACs) 
* Bedales Assessed Courses (BACs).from a choice of ancient civilisations, art, classical music, dance, design, English literature, geography, outdoor work, philosophy, religion & ethics and theatre.
* Humanities, Eng Lit, Art very strong, Music & Drama are good
Lots of artists to Central St Martin's, Camberwell etc
* Unique mixed-age dorms. All in first four years have a lower sixth in the dorm and dorms are for one to five students.
* 'Outdoor work' is key at all levels. Has its own farm - over the five years everyone has a chance to herd sheep, keep bees, learn the skills of fencing, coppicing, gardening, hedging, renovating paths, barns and stone walls, draining and maintaining ponds and all kinds of construction, land management and conservation techniques.  
* Six Oxbridge offers in 2013


GSG View
‘If you want an exam factory go somewhere else,’ a parent advised. If you want a relaxed, happy and wholesome school with good teaching, real values and a rich outdoor life, look no further. Few Bedalians regret their school days."|"N"|"20140518163051"|""
41|"ACTIVITIES"|"Activities: Archery, Climbing, Disc Golf, Creative Writing, Law Society, School Council, Art and DT, Rocket Club, Eco Club, Fairtrade Group, Christian Group, Deutscher Klub, Club Espanol and French Club and Duke of Edinburgh. Photography Club"|"N"|"20140717161449"|"AA00006"
47|"AA ONLY"|"* for students who do not like school with many asian, like outdoors, may be better for students from intl schools in HK. expat parents may like it"|"N"|"20140518201610"|""
43|"MUSIC"|"*orchestras, jazz band, rock groups and chapel choir every Sunday performing in Chapel"|"N"|"20140911122328"|"AA00006"
611|"AA ONLY"|"* for students keen on academic and traditional British school
* I have a parent commented after visit that the school is too pround of its name, facilities are excellent
* well behaved students and high standard school
* I think good English is required for entry and settle in"|"N"|"20140915162148"|"AA00006"
441|"SPORTS"|"* wide range of sports and physical activities including rugby, hockey, netball, cricket, football and swimming, dance, squash, gymnastics and outdoor adventure trips"|"N"|"20141211164458"|"AA00006"
35|"ACADEMIC"|"*  All students continue to follow a Christian Living course throughout the Sixth Form
* Christian Theology is core subject to Year 11\
* Offer BS, Economics, Politics, Italian, Christ Theology in AL"|"N"|"20150205154916"|"AA00006"
441|"SCHOOL"|"1699 | 160 acres
* Rail links to London are excellent as Sidcot is only 15 miles south of the historic city of Bristol and Temple Meads Station (30 mins transfer by taxi).  nearest train station is Weston-super-Mare Station which is only 8 miles away (20 mins transfer by bus or taxi).
* 15 miles from the city of Bristol and within one hour’s travel of Bath, At the beginning and end of each whole term we run a coach to and from Heathrow (2hrs away)
* IB (taken up by about one in five) average score was 33 in 2014
* school has CReSTeD status
*  The equestrian centre opened to the public for livery, Pony Club and equestrian studies in 2010.
* nearly 20 per cent from overseas, majority of boarders come from overseas
* Two students from Sidcot gained places at Oxford in 2014 (GSG), 2013 destination, 44% Russell Group, with some top one to UCL, Bath, LSE, Warwick, Imperial
* The BHS approved Equestrian Centre at Sidcot
* Playing field is not on the site

GSG Review:

A school more likely to produce the head of an NGO than a merchant bank. For those untroubled by notions of social pretension or academic snobbery, yet for whom a considerate altruistic atmosphere really matters, this is just the place"|"N"|"20141211164658"|"AA00006"
320|"SCHOOL"|"1875
*International, mix of UK and international students, high number of Chinese and HK students, Boarders from a huge range of countries (27 different nationalities), the biggest proportion coming from Asia, mostly hk or china – plenty of cross-pollination between cultures.
* Organize some science trip, such as trip to NASA, well equipped lab with teaching in small group
* Eastbourne good location and not far from London
* Good career advice – compulsory Friday afternoon lectures for 6th form, former students often go back to share university life, etc
* Welcoming and homely atmosphere
* Drama tours to overseas every other year
* Students have good relation with teachers
* Boarders mostly from overseas with a few weekly and flexi. No Sat school.
* Lots of activities for boarders at weekend
*  swimming pool open to public, offer intensive swim school during Easter and Summer, neighbor schools come in for Mandarin lessons, as well as dance and drama

GSG View,

A traditional English girls’ school with a ‘cosmopolitan and international flavour and a global perspective’. Does not look for UK pupils beyond its local catchment, but for the right girl will be the perfect school wherever she comes from."|"N"|"20140603152505"|"AA00006"
345|"ACADEMIC"|"offering the Pre-U in nine subjects –Chemistry, Chinese, Economics, Literature in English, German, History, History of Art, Italian, and Physics. Chemistry, Economics, and Physics may be assessed via an A Level or a Pre-U examination. Chinese, Literature in English, German, Government and Politics, History, History of Art and Italian will be assessed as a Pre-U only."|"N"|"20140612130838"|"AA00006"
84|"APPLICATION PROCEDURE"|"[Valid from Sep 2014] 

Bruton School for Girls welcomes overseas students into Sunny Hill Preparatory School (from age 7) into the Senior School (from age 11) and the Sixth Form (16+).

Senior School Applications – One Year or More
The School is a UKiset associate school. Students shall complete the Student Profile form from the UKiset website. This will be sent to the School as part of the student's UKiset profile package and used with his/her UKiset results to assess their application to Bruton School for Girls.

After the student has taken the test and we have received their UKiset profile package we will decide if we are able to proceed with the application. At which point we will ask you to complete a school Registration form and pay the registration fee of £50. We will then apply for the relevant school references and any other information we may need to support your application, and arrange for the student to have a Skype interview with our Headmistress.

Prep School Entry
The School does not expect candidates applying for a place in the Prep School to take the UKiset test. For entry to the Prep School, we ask candidates to sit age appropriate assessments in English and Maths.

Short Stay Students
We accept applications (space permitting) for short stay students for a minimum of one term. For short stay students applications are considered on an individual basis, and may involve some entrance testing.

Registration
To register your daughter for a place at Bruton School for Girls we require a completed Registration Form, payment of the £50 Registration Fee, a copy of the front page of her passport and copies of her most recent school reports.

Entrance Criteria
Entry to Bruton School for Girls is dependent upon the following:
- Current school reports/school reference
- Successful completion of UKiset test or School entrance tests (English and Maths) for Prep School and Short Stay applicants.
- Subject specific assessments if required

Offer and Acceptance of a Place
An offer of a place at Bruton School for Girls is made by the Headmistress or Head of the Prep School in writing. To accept a place we ask you to return the signed Acceptance Form and payment of the deposit of £500. Please ensure that any bank charges levied are covered so that the full £500 deposit is received by the school.

Visas
For those students who require a visa to study in the UK, the School will issue a Confirmation of Acceptance for Study (CAS) directly to the UK Visa & Immigration Service (UKVI)."|"N"|"20141004114541"|"AA00032"
16|"SELECTED SCHOOL LIST REMARK_ENG"|"Founded in: 1855 | Campus Size: 85-acre | The 5 most popular AL subjects in 2015:  Econ, Maths, Business, Geog, Chem
Feature: Science result is excellent, Excellent Facilites, good experience with International students, about 35% boarders are international students."|"N"|"20160730181735"|""
455|"APPLICATION PROCEDURE"|"* General Procedure
* Practice examination papers for Year 7 and Year 9 are available on the school website"|"N"|"20141117174418"|"AA00006"
241|"MUSIC"|"* Music is taken seriously, with a third of pupils taking individual instrumental lessons and a variety of orchestras, choirs and ensemble groups which perform throughout the year
* Drama GCSE is also offered as an enrichment sixth form option (no theatre studies A level)"|"N"|"20150119130738"|"AA00006"
159|"ACADEMIC"|"* Offer DT - Architecture, DT - Textiles, BS, Economics, Music Tech in AL
* Offer GCSE Dance"|"N"|"20141229181342"|"AA00006"
344|"SCHOOL"|"* 1407/50 acres
* Extensive playing fields, gymnasium, netball/tennis courts and a heated indoor swimming pool 
* School Chapel
* Airport pick up at Manchester station
* 1hr by road to Manchester airport
* 5mins by road to the train station
* caring, family feel
* 116 boarders, 110 full boarders
* 70 overseas boarders, mainly from China, Ukraine, Spain and Germany.
* New boarders have induction programme
* Students do not perform well in AS might need to repeat and I had one student who was asked to leave after AS
* Over the last five years, pupils have gained places at the following Russell Group universities, UCL, Imperial, Warwick, Cambridge, Bath, Edinburgh, LSE, Manchester, KCL, York, Nottingham, etc
* All students entering the Sixth Form follow a thorough induction programme during the first three weeks of the academic year."|"N"|"20140821122353"|"AA00006"
391|"ACCOMMODATION"|"* Norfolk House is modern, purpose-built accommodation, comprising of twin and single rooms that are normally given over to the senior boys (Years 10 – 13).  
* Junior boys (Years 4 – 9) live in Selden House, which is part of the older buildings of the school. Here rooms are larger and can accommodate up to four boys, although smaller rooms are available.
* Our boarding girls are based at Adamson House, which is situated at the opposite end of the village of Drax, about a mile from the main school campus, there are minibus to school
* Older girls and prefects have the chance of single study bedrooms whilst younger girls usually share with one or two others"|"N"|"20141201184226"|"AA00006"
391|"SCHOOL"|"1667
* Around 20 students taking EAL
* Sunday Church, every alternative Sunday
* Classroom Support Assistant) programme. This is a system of allowing Sixth Formers into the classroom for a subject they are proficient in to assist the learning of younger pupils, often allowing them to work alongside a team of teachers and teaching assistants
* Each new Students(particularly juniors) is paired up with a ‘buddy’ when they arrive who shows them where everything is and helps him to settle in
* Some boarders come from overseas, including Germany and Hong Kong. There are 14 pupils who have English as an additional language (EAL), most of whom receive additional
support from the school.
* 2014, 1 Oxbridge, top students went to Bristol for Medicine, Sheffield for Engineering and Loughborough for Sports Technology"|"N"|"20141201184312"|"AA00006"
455|"ACTIVITIES"|"* The College has its own St. John Ambulance Division.
* DoE"|"N"|"20141117174244"|"AA00006"
251|"SPORTS"|"* Autumn, Spring Terms: Hockey, Trampolining, Badminton, Cross-country, Basketball, Fitness, Aquaerobics, Netball, Aerobics, Swimming, Volleyball, Salsa, Esporta, Yoga
* Summer Term: Swimming, Tennis, Athletics, Rounders
* Sixth formers are required to take part in sport for one double period a week but this could be trampolining, aerobics, aquarobics, Salsa or more mainstream team sports."|"N"|"20140617180016"|"AA00006"
312|"ACADEMIC"|"* IB only, they offer MYP and DP
* Offer Mandarin and Japanese"|"N"|"20141219180415"|"AA00006"
172|"APPLICATION PROCEDURE"|"Application Procedure 2015 

Please send us:
• The two-page Application Form – write clearly in CAPITALS!
• 10% deposit for placement reservation.

Deposit details
Please send us 10% deposit of the course fees, as shown at ''Fee''.

When we receive the completed Application Form, and the 10% deposit, Etherton Education Ltd will send a receipt for the balance of the fees, and offer you a confirmed place on the course. If required, we will also send you Visa Application Support documents.

Parents must pay the balance of the fees before 1 June 2014, otherwise the offer may lapse, and Etherton Education may offer the place to another student. Please see our Terms and Conditions for full details."|"N"|"20141004161520"|"AA00032"
134|"ACCOMMODATION"|"* 2 Boys' Boarding & Day House, 1 Girls' Boarding & Day House, 1 Girls' Boarding House       	
* Each House provides for boys or girls aged from 13 to 18 years, with older pupils taking some responsibility for the day-to-day running of the House
* In the Fourth Form (Year 9), pupils will generally share a room with 3 or 4 others, while in Years 10 and 11 they will typically be in a double or triple room. By the final year of Sixth Form, each student has their own study bedroom. All the Houses have Internet access"|"N"|"20140703153051"|"AA00006"
241|"ACTIVITIES"|"* Thursday afternoon activities include CCF and Duke of Edinburgh plus a long list of clubs and societies including photography, journalism and robotics. If the club isn't already there, it can be started.
*  In Years 10 and 11 the focus is on offering service; this can be undertaken in Ipswich School’s Combined Cadet Force or in one of the many Community service options"|"N"|"20150119132916"|"AA00006"
344|"ACCOMMODATION"|"* 3 houses - 1 girls from age 9 - 18, 1 boys house for boys up to Year 11 and 1 sixth form house"|"N"|"20140821120453"|"AA00006"
134|"SCHOOL"|"* located in Suffolk, about 2 hours away from London (by train)* * 1881/480acres
* Sat School
* just over 10% from overseas, including a cohort of 10 from Germany, who attend for a year
* All boarders are full 
* 74 boarders from overseas, 44 of whom are supported in the development of their English (ISI)
* No exeat weekend
* The school offers a full boarding programme, although some boarders can go home after Saturday morning school and any
Saturday sporting or other commitments.
* Pupil Laptop Scheme - a laptop computer purchased through the scheme is now required by all pupils entering the Fourth Form and Sixth Form
* -Sixth form entrants need 7 good GCSEs that at least Bs in the subjects to be studied at A level.
* In 2013, 1 Oxbridge and many to Russell Group Universities. 

GSG View

A thriving, happy school with excellent foundations and confident leadership. It deserves to be better known than it is."|"N"|"20140703153455"|"AA00006"
274|"ACCOMMODATION"|"6 houses: 4 are vertical, 1 sixth form girls, 1 co-ed house for Y7 & 8"|"N"|"20140707103206"|""
482|"ACADEMIC"|"* Offer Photography, Psychology, PE, Politics, BS, Economics in AL"|"N"|"20141201181924"|"AA00006"
391|"ACADEMIC"|"* Offer ICT, BS, Performing Arts in GCSE
* Offer BTEC Sport, ICT, Psychology, Sport and PE in AL"|"N"|"20141201161728"|"AA00006"
