"school_id"|"examtitle"|"exam"|"files"|"lastupdate"|"staffid"|"remarks"|"examformat"|"entryyear"|"type"|"duration"|"case"|"aaremarks"
133|"Year 9"|"Online CAT Test"|""|"20170119100535"|"AA00068"|""|"Verbal Reasoning(50mins) + Quantitative Reasoning(50mins) + Non-Verbal Reasoning(50mins), check school email for login details and password, use headphone, line paper and pencil"|"2017-18"|"Entrance Sep"|150|"Y"|"www.testingforschools.com/#/CSTN173JD"
133|"Year 9"|"Online CAT Test"|""|"20170213152623"|"AA00068"|""|"Verbal Reasoning(50mins) + Quantitative Reasoning(50mins) + Non-Verbal Reasoning(50mins).  Use headphone, line paper and pencil."|"2017-18"|"Entrance Sep"|150|"Y"|"www.testingforschools.com/#/CSTN173JD
Check email from schol for login details."
140|"Year 10"|"English"|""|"20161122102433"|"AA00063"|""|"Use line paper.Dictionary is allowed."|"2017-18"|"Entrance Sep"|60|"Y"|""
140|"Year 10"|"English Language Training (ELT)"|""|"20161122102403"|"AA00063"|""|"Dictionary is NOT allowed"|"2017-18"|"Entrance Sep"|60|"Y"|"Colour print"
140|"Year 10"|"Mathematics"|""|"20161122102508"|"AA00063"|""|"Calculator is NOT allowed. Show all workings."|"2017-18"|"Entrance Sep"|60|"Y"|""
138|"Year 10"|"English Letter"|""|"20160805105238"|"AA00063"|""|"Dictionary is NOT allowed.
NO TIME LIMIT."|"2017-18"|"Entrance Sep"|0|"Y"|"20160805 uploaded."
138|"Year 10"|"English Writing"|""|"20160805105259"|"AA00063"|""|"Dictionary is NOT allowed."|"2017-18"|"Entrance Sep"|20|"Y"|"20160805 uploaded."
138|"Year 9"|"English Letter"|""|"20160805105040"|"AA00063"|"Provide line papers."|"Dictionary is NOT allowed.
NO TIME LIMIT."|"2017-18"|"Entrance Sep"|0|"Y"|"20160805 uploaded."
138|"Year 9"|"English Writing"|""|"20160805105003"|"AA00063"|""|"Dictionary is NOT allowed."|"2017-18"|"Entrance Sep"|20|"Y"|"20160805 uploaded."
177|"Year 12"|"EAL"|""|"20161220113009"|"AA00063"|""|"Dictionary is not allowed."|"2017-18"|"Entrance Sep"|60|"Y"|""
177|"Year 12"|"English"|""|"20161220113148"|"AA00063"|""|"Dictionary is NOT allowed."|"2017-18"|"Entrance Sep"|75|"Y"|""
177|"Year 12"|"Mathematics"|""|"20161220113221"|"AA00063"|""|"Calculator is allowed. Show all workings."|"2017-18"|"Entrance Sep"|90|"Y"|""
554|"Year 9"|"Mathematics"|""|"20170213160352"|"AA00068"|""|"Calculator is NOT allowed. Show all workings."|"2017-18"|"Entrance Sep"|30|"Y"|"20160317 uploaded."
554|"Year 12"|"History"|""|"20160926115817"|"AA00063"|""|"Use Black or Blue pen"|"2017-18"|"Entrance Sep"|25|"N"|""
554|"Year 12"|"Mathematics"|""|"20160926115843"|"AA00063"|""|"Calculator is NOT allowed. Use BLACK/BLUE ink. Students are required to sign on the cover page."|"2017-18"|"Entrance Sep"|45|"N"|""
554|"Year 12"|"Economics"|""|"20160926115736"|"AA00063"|""|"Dictionary is NOT allowed. Calculator is allowed. Use BLACK/BLUE ink"|"2017-18"|"Entrance Sep"|45|"N"|""
554|"Year 12"|"History"|""|"20170213160737"|"AA00068"|""|"Use Black or Blue pen."|"2017-18"|"Entrance Sep"|25|"N"|""
177|"Year 12"|"Mathematics"|""|"20170213155536"|"AA00068"|""|"Calculator is allowed.  Show workings."|"2017-18"|"Entrance Sep"|90|"Y"|""
182|"Year 12"|"Biology"|""|"20161114142553"|"AA00063"|""|"Calculator is allowed. Scholarship paper."|"2017-18"|"Entrance Sep"|60|"N"|""
182|"Year 12"|"Geography"|""|"20161206120537"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|60|"N"|"print in colour"
182|"Year 12"|"History"|""|"20161114144032"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|60|"N"|"Print in colour. Provied line paper."
182|"Year 12"|"Geography"|""|"20170213162813"|"AA00068"|""|""|"2017-18"|"Entrance Sep"|60|"N"|"Entrance Paper and Scholarship Paper.
Colour Print."
182|"Year 12"|"Biology"|""|"20170213162719"|"AA00068"|""|"Calculator is allowed."|"2017-18"|"Entrance Sep"|60|"N"|"Entrance Paper & Scholarship Paper"
182|"Year 12"|"Mathematics"|""|"20161114144116"|"AA00063"|""|"Calculator is allowed. Show all workings."|"2017-18"|"Entrance Sep"|60|"N"|""
182|"Year 12"|"English"|""|"20161114142628"|"AA00063"|""|"Answer on line paper"|"2017-18"|"Entrance Sep"|60|"Y"|"Provied line paper.Print in colour."
197|"Year 10"|"Science"|""|"20161008112735"|"AA00063"|""|"Calculator is allowed. Fill in the Cover page."|"2017-18"|"Entrance Sep"|60|"Y"|""
197|"Year 12"|"Biology"|""|"20161111123344"|"AA00063"|""|"Use BLACK/BLUE ball pen"|"2017-18"|"Entrance Sep"|60|"N"|""
197|"Year 12"|"Biology"|""|"20161111123344"|"AA00063"|""|"Use BLACK/BLUE ball pen"|"2017-18"|"Entrance Sep"|60|"N"|""
197|"Year 12"|"Chemistry"|""|"20161217104949"|"AA00063"|""|"Calculator is allowed. With cover sheet and periodic table."|"2017-18"|"Entrance Sep"|90|"N"|""
197|"Year 12"|"Biology"|""|"20170213164547"|"AA00068"|""|"Use BLACK/BLUE ball pen."|"2017-18"|"Entrance Sep"|60|"N"|""
197|"Year 10"|"Science"|""|"20170213164204"|"AA00068"|""|"Calculator and Dictionary are allowed.  Exam Offier completes invigilation sheet on cover page."|"2017-18"|"Entrance Sep"|60|"Y"|""
197|"Year 12"|"Economics"|""|"20161111123433"|"AA00063"|""|"Use BLACK/BLUE ball pen. show all workings"|"2017-18"|"Entrance Sep"|90|"N"|""
197|"Year 12"|"Religious studies"|""|"20160930102400"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|90|"N"|"provied line paper"
554|"Year 9"|"Mathematics"|""|"20170213160453"|"AA00068"|""|"Calculator is NOT allowed.  Answer on exam paper.  Show workings."|"2017-18"|"Entrance Sep"|30|"Y"|""
554|"Year 10"|"Mathematics"|""|"20170213165105"|"AA00068"|""|"Calculator is NOT allowed.  Answer on exam paper.  Show workings."|"2017-18"|"Entrance Sep"|30|"Y"|""
554|"Year 11"|"Mathematics"|""|"20170213165155"|"AA00068"|""|"Calculator is NOT allowed.  Answer on exam paper.  Show workings."|"2017-18"|"Entrance Sep"|30|"Y"|""
554|"Year 10"|"Mathematics"|""|"20170213165223"|"AA00068"|""|"Calculator is NOT allowed.  Answer on exam paper.  Show workings."|"2017-18"|"Entrance Sep"|30|"Y"|""
197|"Year 10"|"Science"|""|"20170213164739"|"AA00068"|""|"Calculator and Dictionary are allowed.  Exam Offier completes invigilation sheet on cover page."|"2017-18"|"Entrance Sep"|60|"Y"|"Completes invigilation sheet on cover page."
197|"Year 12"|"Chemistry"|""|"20170213164658"|"AA00068"|""|"Calculator is allowed.."|"2017-18"|"Entrance Sep"|90|"N"|"Completes invigilation sheet on cover page."
197|"Year 12"|"Chemistry"|""|"20170213170154"|"AA00068"|""|"Calculator is allowed.."|"2017-18"|"Entrance Sep"|90|"N"|"Completes invigilation sheet on cover page."
591|"Year 10"|"English"|""|"20170213170621"|"AA00068"|""|""|"2017-18"|"Entrance Sep"|90|"Y"|""
218|"Year 9"|"English"|""|"20161125113732"|"AA00063"|""|"Calculator is NOT allowed. Show all your workings."|"2017-18"|"Entrance Sep"|30|"Y"|"Provied line paper."
218|"Year 9"|"Instruction sheet for Non-Verbal Reasoning Test"|""|"20161125114338"|"AA00063"|""|"15mins practice + 30mins test. Print with NVR."|"2017-18"|"Entrance Sep"|0|"Y"|""
218|"Year 9"|"Mathematics"|""|"20161125113813"|"AA00063"|""|"Calculator is NOT allowed. Show all workings."|"2017-18"|"Entrance Sep"|30|"Y"|""
218|"Year 9"|"Non Verbal Reasoning Test"|""|"20161125114142"|"AA00063"|""|"15mins practice + 30mins test. Print with instruction."|"2017-18"|"Entrance Sep"|45|"Y"|""
218|"Year 9"|"Instruction sheet for Non-Verbal Reasoning Test"|""|"20170213172742"|"AA00068"|""|"Practice (15mins) + Test (30mins)."|"2017-18"|"Entrance Sep"|0|"Y"|"Non Verbal Reasoning 12-14 by GL assessment"
218|"Year 9"|"Science"|""|"20161125114022"|"AA00063"|""|"Calculator is NOT allowed. Pen, pencil, ruler are needed."|"2017-18"|"Entrance Sep"|30|"Y"|""
241|"Year 10"|"Online test"|""|"20161014161937"|"AA00063"|""|"Non verbal reasoning 30 min. Maths 20 mins calculator section and 40 mins Non Calculator section. Log in detail send by school check email."|"2017-18"|"Entrance Sep"|90|"N"|"https://www.testingforschools.com"
389|"Year 9"|"English"|""|"20170213173209"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|60|"Y"|""
241|"Year 10"|"English"|""|"20161014162006"|"AA00063"|""|"Spend 50 mins on Section A and 40 mins on Section B. Provied line paper."|"2017-18"|"Entrance Sep"|90|"Y"|""
389|"Year 9"|"Mathematics"|""|"20170213173442"|"AA00063"|""|"Calculator is allowed. Graph Paper is needed."|"2017-18"|"Entrance Sep"|60|"Y"|""
389|"Year 9"|"Mathematics"|""|"20170213173538"|"AA00063"|""|"Calculator is NOT allowed."|"2017-18"|"Entrance Sep"|60|"Y"|"Print in colour"
389|"Year 10"|"English"|""|"20170213173606"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|60|"Y"|""
241|"Year 10"|"Online test"|""|"20170213173323"|"AA00068"|""|"Non verbal reasoning 30 min. Maths 20 mins calculator section and 40 mins Non Calculator section."|"2017-18"|"Entrance Sep"|90|"N"|"https://www.testingforschools.com
Check email from school for login details."
389|"Year 10"|"Mathematics"|""|"20170213173732"|"AA00063"|""|"Calculator is allowed. 
Graph Paper is needed."|"2017-18"|"Entrance Sep"|60|"Y"|""
241|"Year 10"|"Online test"|""|"20170213173735"|"AA00068"|""|"Non verbal reasoning 30 min. Maths 20 mins calculator section and 40 mins Non Calculator section."|"2017-18"|"Entrance Sep"|90|"Y"|"https://www.testingforschools.com
Check email from school for login details."
389|"Year 9"|"English"|""|"20170213173419"|"AA00063"|""|"Dictionary is NOT allowed. Use a pen."|"2017-18"|"Entrance Sep"|45|"Y"|"Section A : Reading
Section B Writing"
389|"Year 10"|"Mathematics"|""|"20170213173813"|"AA00063"|""|"Calculator is allowed."|"2017-18"|"Entrance Sep"|60|"Y"|""
389|"Year 9"|"English"|""|"20170213174452"|"AA00068"|""|"Dictionary is NOT allowed. Use a pen."|"2017-18"|"Entrance Sep"|45|"Y"|"Section A : Reading and Comprehension
Section B Writing"
389|"Year 9"|"Mathematics"|""|"20170213173555"|"AA00063"|""|"Calculator is NOT allowed."|"2017-18"|"Entrance Sep"|45|"Y"|"Print in colour"
278|"Year 12"|"Maths Paper 1"|""|"20170213095709"|"AA00068"|""|"Calculator is NOT allowed. Use Blue or Black ink pen. Pencil for diagrams. Show  workings in exam booklet. Question with (*) punctuation will be assessed, answer with care."|"2017-18"|"Entrance Sep"|120|"Y"|"GSCE Mathematics Higher Tier"
278|"Year 12"|"Maths Paper 2"|""|"20170213095834"|"AA00068"|""|"Calculator is allowed. Use Blue or Black ink pen. Pencil for diagrams. Show workings in exam booklet. Question with (*) punctuation will be assessed, answer with care."|"2017-18"|"Entrance Sep"|120|"Y"|"GCSE Mathematics Higher Tier"
278|"Year 12"|"English"|""|"20170213095458"|"AA00068"|""|"Use black ink or ball-point pen. Answer all question in section A, Select ONE title for writing in Section B. Use line paper. Section A : 10 mins reading, 50 mins answering 
Section B : 10 mins planning, 35 mins writing."|"2017-18"|"Entrance Sep"|105|"Y"|"GCSE English Language Specimen Assessment Materials 5 Component 1
Section A : Reading
Section B : Writing"
278|"Year 9"|"Maths Paper"|""|"20170215101845"|"AA00063"|""|"Calculator is NOT allowed. Use Blue or Black ink pen. Pencil for diagrams. Show  workings in exam booklet."|"2017-18"|"Entrance Sep"|60|"Y"|""
278|"Year 10"|"Maths Paper"|""|"20170215101853"|"AA00063"|""|"Calculator is NOT allowed. Use Blue or Black ink pen. Pencil for diagrams. Show  workings in exam booklet."|"2017-18"|"Entrance Sep"|60|"Y"|""
278|"Year 10"|"Science"|""|"20170215102053"|"AA00063"|""|"Calculator is allowed.Use Pen. Pencil for diagrams. Show  workings."|"2017-18"|"Entrance Sep"|60|"Y"|""
278|"Year 10"|"English"|""|"20170215101813"|"AA00063"|""|"Dictionary is NOT allowed. Use blue or black ink pen. Use lined paper. Write your name on each lined paper."|"2017-18"|"Entrance Sep"|60|"Y"|"14 + English Entrance Exam specimen Paper
Section A : Reading
Section B : Writing"
278|"Year 10"|"English"|""|"20170215102500"|"AA00063"|""|"Dictionary is NOT allowed. Use blue or black ink pen. Use lined paper. Write your name on each lined paper."|"2017-18"|"Entrance Sep"|60|"Y"|"Section A : Reading
Section B : Writing"
278|"Year 10"|"Maths Paper"|""|"20170215102025"|"AA00063"|""|"Calculator is allowed.Use Pen. Pencil for diagrams. Show  workings."|"2017-18"|"Entrance Sep"|60|"Y"|""
278|"Year 10"|"English"|""|"20170215102513"|"AA00063"|""|"Dictionary is NOT allowed. Use blue or black ink pen. Use lined paper."|"2017-18"|"Entrance Sep"|60|"Y"|"Section A : Reading
Section B : Writing"
278|"Year 10"|"Science"|""|"20170215102140"|"AA00063"|""|"Calculator is allowed. Use a pen."|"2017-18"|"Entrance Sep"|60|"Y"|""
20|"Year 10"|"English Oral"|""|"20160920173514"|"AA00044"|""|""|"2017-18"|"Entrance Sep"|15|"Y"|"For Individual exam only"
20|"Year 12"|"English Oral"|""|"20160920170346"|"AA00044"|""|""|"2017-18"|"Entrance Sep"|15|"Y"|"For Individual exam only"
20|"Year 9"|"English Oral"|""|"20160920172023"|"AA00044"|""|""|"2017-18"|"Entrance Sep"|15|"Y"|"For Individual exam only"
489|"Year 9"|"Non Verbal Reasoning"|""|"20170204112740"|"AA00068"|""|"Dictionary is NOT allowed.  Use line paper and pencil."|"2019-20"|"Entrance Sep"|45|"Y"|"http://www.testingforschools.com/#/SJSKT228SP
Check email from school for login details.
(1) Click on 'Take a test or complete a survey'
(2) Enter the Register ID
(3) Select the candidate's name from the list and click 'View Tests'
(4) When prompted, enter the password
(5) When the candidate is ready to start, s/he should click on the Take Test button next to the test s/he is scheduled to take (For VR either Familiarisation Test or main test).
(6) The test will end automatically when the time has run out.  The screen will show ""Sending results'.  Pupils should not switch off the computer until the screen changes to 'Continue'"
489|"Year 9"|"Verbal Reasoning"|""|"20170204112757"|"AA00068"|""|"Dictionary is NOT allowed.  Use line paper and pencil."|"2019-20"|"Entrance Sep"|80|"Y"|"http://www.testingforschools.com/#/SJSKT228SP
Check email from school for login details.
(1) Click on 'Take a test or complete a survey'
(2) Enter the Register ID
(3) Select the candidate's name from the list and click 'View Tests'
(4) When prompted, enter the password
(5) When the candidate is ready to start, s/he should click on the Take Test button next to the test s/he is scheduled to take
(6) The test will end automatically when the time has run out.  The screen will show 'Sending results'.  Pupils should not switch off the computer until they screen changes to 'Continue'"
10|"Pre-AL"|"English Online Test"|""|"20161122110502"|"AA00063"|""|"login detail send by school, check email."|"2017-18"|"Entrance Sep"|90|"Y"|""
10|"Pre-AL"|"English Online Test"|""|"20170216103718"|"AA00068"|""|"Dictionary is NOT allowed.  Use line paper and pencil."|"2017-18"|"Entrance Sep"|90|"Y"|"https://www.oxfordenglishtesting.com/login
Check email from school for login details"
10|"Pre-AL"|"English Writing"|""|"20161122110057"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|60|"Y"|""
10|"Pre-AL"|"Invigilation Certificate"|""|"20161122105744"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|0|"Y"|""
10|"Pre-AL"|"English Writing"|""|"20170216103805"|"AA00068"|""|"Dictionary is NOT allowed.  Use line paper if necessary."|"2017-18"|"Entrance Sep"|60|"Y"|""
10|"Pre-AL"|"Mathematics"|""|"20161122110211"|"AA00063"|""|"Calculator is ALLOWED."|"2017-18"|"Entrance Sep"|60|"Y"|""
10|"Pre-AL"|"Non Verbal Reasoning Test"|""|"20161122110544"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|45|"Y"|"Pearson Raven's Education UK: Standard Progressive Matrices - Plus Version Sets A-E"
10|"Pre-AL"|"Non Verbal Reasoning Test Answer"|""|"20161122105822"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|0|"Y"|""
10|"Pre-AL"|"Mathematics"|""|"20170216104056"|"AA00068"|""|"Calculator is  allowed.  Use BLACK PEN.  Answer on exam paper.  Show workings."|"2017-18"|"Entrance Sep"|60|"Y"|""
10|"Pre-AL"|"Guidence"|""|"20161122105614"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|0|"N"|""
10|"Year 10"|"English"|""|"20161124183306"|"AA00068"|""|"Use BLACK pen."|"2017-18"|"Entrance Sep"|60|"Y"|"Section A : Reading Task
Section B : Writing Task"
10|"Year 10"|"Mathematics"|""|"20161124183252"|"AA00068"|""|"Calculator is allowed.  Use BLACK pen.  Show workings."|"2017-18"|"Entrance Sep"|60|"Y"|"Colour Print."
10|"Year 10"|"Non Verbal Reasoning Test"|""|"20161124183331"|"AA00068"|""|"Use BLACK pen.  Give extra time for Practice before test start."|"2017-18"|"Entrance Sep"|30|"Y"|"GL assessment Non Verbal Reasoning Test for Age 12-14"
10|"Year 12"|"English"|""|"20161213182445"|"AA00063"|""|"Dictionary is NOT allowed. Use a pen."|"2017-18"|"Entrance Sep"|60|"Y"|""
10|"Year 12"|"English"|""|"20170216105800"|"AA00068"|""|"Dictionary is NOT allowed.  Use BLACK PEN.  Show workings."|"2017-18"|"Entrance Sep"|60|"Y"|"Section A : Reading Task
Section B : Writing Task"
10|"Year 10"|"English"|""|"20170216105407"|"AA00068"|""|"Dictionary is NOT allowed.  Use BLACK PEN.  Show workings."|"2017-18"|"Entrance Sep"|60|"Y"|"Section A : Reading Task
Section B : Writing Task"
10|"Year 12"|"Mathematics"|""|"20161213182534"|"AA00063"|""|"Calculator is allowed. Use BLACK Pen."|"2017-18"|"Entrance Sep"|60|"Y"|""
10|"Year 12"|"Non Verbal Reasoning Test"|""|"20161213182343"|"AA00063"|""|"With Answer Sheet
Use Black Pen"|"2017-18"|"Entrance Sep"|45|"Y"|""
10|"Year 12"|"Non Verbal Reasoning Test"|""|"20170216110322"|"AA00068"|""|"With Answer Sheet
Use Black Pen"|"2017-18"|"Entrance Sep"|45|"Y"|"Combined Paper : Question Booklet + Answer Sheet
Standard Progressive Matrices - Plus Version Sets A-E by Raven's Education UK"
10|"Year 12"|"Non Verbal Reasoning Test Answer Sheet"|""|"20161213182315"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|0|"Y"|""
10|"Year 12"|"Online Tests"|""|"20170103153233"|"AA00063"|""|"Dictionary is NOT allowed."|"2017-18"|"Entrance Sep"|90|"Y"|"login detail send by school check email."
10|"Year 12"|"English Online Test"|""|"20170216110820"|"AA00068"|""|"Dictionary is NOT allowed."|"2017-18"|"Entrance Sep"|90|"Y"|"login detail send by school check email."
10|"Year 9"|"English"|""|"20161117153901"|"AA00068"|""|"Use BLACK pen."|"2017-18"|"Entrance Sep"|60|"Y"|"Section 1 : Reading Task
Section 2 : Writing Task"
10|"Year 9"|"Mathematics"|""|"20161117153903"|"AA00068"|""|"Calculator is allowed.  Use BLACK pen.  Use line paper and graph paper.  Show workings.  Collect all line paper and graph paper."|"2017-18"|"Entrance Sep"|60|"Y"|"Colour Print."
10|"Year 9"|"Non Verbal Reasoning Test"|""|"20161117153908"|"AA00068"|""|"Practice (5-15mins) + Test (30mins).  Use BLACK pen."|"2017-18"|"Entrance Sep"|30|"Y"|"Non Verbal Reasoning Test Age 12-14"
328|"Year 9"|"English Online Test"|""|"20160825114109"|"AA00068"|""|""|"2017-18"|"Entrance Sep"|30|"Y"|"https://www.cpt.cambridgetest.org
Cambridge Placement Test and token no. provided by school"
10|"Year 12"|"Non Verbal Reasoning Test"|""|"20170216110504"|"AA00068"|""|"Use BLACK PEN.  Do not write in question book.  Use Answer Sheet."|"2017-18"|"Entrance Sep"|45|"Y"|"Combined Paper : Question Booklet + Answer Sheet
Standard Progressive Matrices - Plus Version Sets A-E by Raven's Education UK"
10|"Pre-AL"|"English Writing"|""|"20170216103954"|"AA00068"|""|"Dictionary is NOT allowed.  Use BLACK PEN.  Show workings.  Use line paper if necessary."|"2017-18"|"Entrance Sep"|60|"Y"|""
10|"Pre-AL"|"Mathematics"|""|"20170216104731"|"AA00068"|""|"Calculator is allowed.  Use BLACK PEN.  Answer on exam paper.  Show workings."|"2017-18"|"Entrance Sep"|60|"Y"|""
10|"Pre-AL"|"Non Verbal Reasoning Test"|""|"20170216104629"|"AA00068"|""|"Use BLACK PEN.  Do not write in question book.  Use Answer Sheet."|"2017-18"|"Entrance Sep"|45|"Y"|"Combined Paper : Question Paper + Answer Sheet
Standard Progressive Matrices - Plus Version Sets A-E by Raven's Education UK"
10|"Year 10"|"English"|""|"20170216105837"|"AA00068"|""|"Dictionary is NOT allowed.  Use BLACK PEN.  Show workings.  Use line paper if necessary."|"2017-18"|"Entrance Sep"|60|"Y"|"Section A : Reading Task
Section B : Writing Task"
10|"Year 12"|"English"|""|"20170216105814"|"AA00068"|""|"Dictionary is NOT allowed.  Use BLACK PEN.  Show workings.  Use line paper if necessary."|"2017-18"|"Entrance Sep"|60|"Y"|"Section A : Reading Task
Section B : Writing Task"
10|"Year 12"|"Mathematics"|""|"20170216105916"|"AA00068"|""|"Calculator is allowed.  Use BLACK PEN.  Answer on exam paper.  Show workings."|"2017-18"|"Entrance Sep"|60|"Y"|""
10|"Year 9"|"English"|""|"20170216113106"|"AA00068"|""|"Dictionary is NOT allowed.  Use BLACK PEN.  Show workings.  Use line paper if necessary."|"2017-18"|"Entrance Sep"|60|"Y"|"Section 1 : Reading Task
Section 2 : Writing Task"
250|"Year 11"|"Mathematics"|""|"20161108104914"|"AA00063"|""|"Calculator is NOT allowed. Show all workings."|"2017-18"|"Entrance Sep"|120|"Y"|""
250|"Year 12"|"Mathematics"|""|"20161108185151"|"AA00063"|""|"Section A: Calculator is NOT allowed. Section B: Calculator is allowed. Show all workings."|"2017-18"|"Entrance Sep"|90|"Y"|""
251|"Year 10"|"English as an Additional Language"|""|"20170209162621"|"AA00068"|""|"Dictionary is NOT allowed.  Pencil and eraser are needed for Quick Placement Test. Use line paper for Part 2."|"2017-18"|"Entrance Sep"|75|"Y"|"Part 1 : Quick Placement Test (Mulitple Choices) (45mins)
Part 2 : Writing (30mins)"
251|"Year 12"|"Mathematics"|""|"20170209151525"|"AA00068"|""|"Calculator is allowed.  Ruler, Pencil, Black pen are needed.  Show workings."|"2017-18"|"Entrance Sep"|90|"Y"|""
261|"Year 12"|"English"|""|"20161025103202"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|60|"Y"|"Provied line paper."
261|"Year 12"|"Mathematics"|""|"20161025103359"|"AA00063"|""|"Calculator is allowed.  Show all workings."|"2017-18"|"Entrance Sep"|60|"Y"|""
261|"Year 12"|"Verbal Reasoning Test"|""|"20161025103429"|"AA00063"|""|"Use pencil."|"2017-18"|"Entrance Sep"|45|"Y"|"Moray House, Adult1,"
261|"Year 12"|"Quickcheck Test"|""|"20161025103257"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|45|"N"|""
274|"Year 10"|"NVR Administration Instructions"|""|"20160924151909"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|0|"N"|""
274|"Year 10"|"EAL Writing Paper"|""|"20160924152132"|"AA00063"|""|"Dictionary NOT allowed."|"2017-18"|"Entrance Sep"|30|"Y"|""
274|"Year 10"|"Mathematics"|""|"20160924152204"|"AA00063"|""|"Calculator NOT allowed.  Rough paper NOT allowed.  Write answers and workings on test paper."|"2017-18"|"Entrance Sep"|60|"Y"|"colour print"
274|"Year 10"|"Non Verbal Reasoning Test"|""|"20160924152232"|"AA00063"|""|"15mins Practice + 30mins Test. Pen, pencil, eraser are allowed."|"2017-18"|"Entrance Sep"|45|"Y"|"Produced by nferNelson"
274|"Year 10"|"Quick Placement Test"|""|"20160924170044"|"AA00063"|""|"Dictionary NOT allowed. Use pencil.  With Answer Sheet."|"2017-18"|"Entrance Sep"|30|"Y"|"Print with Answer Sheet."
274|"Year 10"|"Quick Placement Test"|""|"20170216155400"|"AA00068"|""|"Dictionary is NOT allowed. Use pencil.  With Answer Sheet."|"2017-18"|"Entrance Sep"|30|"Y"|"Print with Answer Sheet."
274|"Year 10"|"Quick Placement Test Answer Sheet"|""|"20160924165944"|"AA00063"|""|"Answer in pencil"|"2017-18"|"Entrance Sep"|0|"Y"|""
274|"Year 12"|"Biology"|""|"20160930170235"|"AA00063"|""|"Write answer in question paper"|"2017-18"|"Entrance Sep"|90|"N"|""
274|"Year 12"|"Chemistry"|""|"20160924163330"|"AA00063"|""|"Write answer in question paper"|"2017-18"|"Entrance Sep"|105|"N"|""
274|"Year 12"|"Biology"|""|"20170216160852"|"AA00068"|""|"Answer and show workings on question paper."|"2017-18"|"Entrance Sep"|90|"N"|""
274|"Year 12"|"EAL Writing Paper 2"|""|"20160924163447"|"AA00063"|""|"Dictionary is NOT allowed."|"2017-18"|"Entrance Sep"|45|"Y"|""
274|"Year 12"|"Mathematics"|""|"20160924163547"|"AA00063"|""|"Calculator is allowed. Show all workings."|"2017-18"|"Entrance Sep"|60|"Y"|""
274|"Year 12"|"Quick Placement Test"|""|"20160924163638"|"AA00063"|""|"Dictionary is NOT allowed. Use PENCIL to answer."|"2017-18"|"Entrance Sep"|30|"Y"|"print with quick placement answer sheet"
274|"Year 12"|"Quick Placement Test Answer Sheet"|""|"20160924163657"|"AA00063"|""|"Use PENCIL to answer."|"2017-18"|"Entrance Sep"|0|"Y"|""
274|"Year 10"|"NVR Administration Instructions"|""|"20170216154405"|"AA00068"|""|""|"2017-18"|"Entrance Sep"|0|"N"|"Non Verbal Reasoning Age 12-14"
274|"Year 10"|"Supervisor Declaration"|""|"20160924151920"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|0|"N"|""
274|"Year 10"|"Supervisor instruction"|""|"20160924152025"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|0|"N"|""
274|"Year 12"|"Supervisor instruction"|""|"20160924163415"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|0|"N"|""
274|"Year 7"|"NVR Administration Instructions"|""|"20160926112708"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|0|"N"|""
274|"Year 7"|"Supervisor instruction"|""|"20160926112724"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|0|"N"|""
274|"Year 7"|"Mathematics"|""|"20160926112847"|"AA00063"|""|"Calculator is NOT allowed and Rough Papers not provided."|"2017-18"|"Entrance Sep"|70|"Y"|"Colour Print."
274|"Year 7"|"Non Verbal Reasoning Test"|""|"20160926112859"|"AA00063"|""|"(15mins practice + 25mins test)"|"2017-18"|"Entrance Sep"|40|"Y"|"Non Verbal Reasoning Test Age 10-11"
274|"Year 7"|"Quick Placement Test"|""|"20160926112938"|"AA00063"|""|"With Answer Sheet.
Dictionary is NOT allowed, Use PENCIL"|"2017-18"|"Entrance Sep"|30|"Y"|""
274|"Year 7"|"Quick Placement Test Answer Sheet"|""|"20160930103017"|"AA00063"|""|""|"2017-18"|"Entrance Sep"|0|"Y"|"Use pencil"
180|"Year 9"|"Mathematics"|""|"20170216171458"|"AA00068"|""|"Calculator is NOT allowed. Answer and show workings on exam paper."|"2017-18"|"Entrance Sep"|45|"Y"|""
180|"Year 9"|"Invigilation Certificate"|""|"20170216171543"|"AA00068"|""|""|"2017-18"|"Entrance Sep"|0|"Y"|""
180|"Year 9"|"Mathematics"|""|"20170216171521"|"AA00068"|""|"Calculator is NOT allowed. Answer and show workings on exam paper."|"2017-18"|"Entrance Sep"|45|"Y"|""
